1614,1115,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,36,10,10,10,10,10,10,10,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,10,10,10,10,10,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,35,10,10,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,0,0,10,0,0,10,10,10,10,10,20,0,0,0,0,0,0,0,0
0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
